person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_amnt_optimised
22,138000.0,4.0,1,25000,11.36,0,0.18115942028985507,0,2,0,0,0,1,0,0,0,1,0,0,25000.0
26,138000.0,10.0,0,5000,7.68,0,0.036231884057971016,0,2,0,0,1,0,0,0,0,0,1,0,5000.0
24,138000.0,7.0,3,22000,14.46,0,0.15942028985507245,1,4,0,0,0,1,0,0,1,0,0,0,22000.0
23,138000.0,5.0,1,2500,11.83,0,0.018115942028985508,0,2,0,0,1,0,0,1,0,0,0,0,2500.0
24,138000.0,6.0,2,20000,13.47,1,0.14492753623188406,1,4,1,0,0,0,1,0,0,0,0,0,20000.0
24,138000.0,2.0,1,20000,11.49,0,0.14492753623188406,0,3,1,0,0,0,0,0,0,1,0,0,20000.0
22,138000.0,3.0,0,1000,10.99,0,0.007246376811594203,0,2,1,0,0,0,0,1,0,0,0,0,1000.0
25,138000.0,9.0,0,15000,6.03,0,0.10869565217391304,0,3,1,0,0,0,0,0,0,0,1,0,15000.0
23,74004.0,7.0,4,25000,16.35,1,0.33781957732014484,0,4,0,0,0,1,1,0,0,0,0,0,200.0
26,74004.0,10.0,3,25000,10.99,1,0.33781957732014484,1,4,0,0,0,1,1,0,0,0,0,0,200.0
25,81000.0,5.0,0,25000,7.29,1,0.30864197530864196,0,3,0,0,0,1,1,0,0,0,0,0,24923.0
23,81600.0,1.0,1,25000,11.36,1,0.30637254901960786,0,3,0,0,0,1,0,0,0,1,0,0,24834.0
24,82000.0,8.0,1,25000,10.25,0,0.3048780487804878,0,2,0,0,0,1,0,0,0,0,0,1,25000.0
24,83000.0,5.0,1,25000,11.12,0,0.30120481927710846,0,3,0,0,0,1,0,1,0,0,0,0,25000.0
24,83000.0,5.0,3,25000,12.92,0,0.30120481927710846,1,3,0,0,0,1,0,0,0,0,1,0,25000.0
24,138000.0,8.0,4,18000,18.64,0,0.13043478260869565,1,4,0,0,0,1,0,1,0,0,0,0,18000.0
23,138000.0,8.0,0,28000,7.51,0,0.2028985507246377,0,3,1,0,0,0,0,0,0,0,1,0,28000.0
23,14400.0,2.0,4,4000,16.7,1,0.2777777777777778,0,2,0,0,1,0,0,0,1,0,0,0,200.0
22,14400.0,0.0,1,2100,11.14,0,0.14583333333333334,0,4,0,0,1,0,0,0,0,0,1,0,2100.0
22,84500.0,6.0,5,25000,18.3,0,0.2958579881656805,0,4,0,0,0,1,0,0,0,0,1,0,25000.0
24,85000.0,5.0,1,25000,10.62,0,0.29411764705882354,0,4,0,0,0,1,0,0,0,1,0,0,25000.0
24,138000.0,7.0,1,14000,11.99,0,0.10144927536231885,0,2,1,0,0,0,0,0,0,0,0,1,14000.0
26,138000.0,2.0,1,12000,9.63,0,0.08695652173913043,0,4,1,0,0,0,0,0,0,0,0,1,12000.0
25,138000.0,9.0,5,10000,18.25,1,0.07246376811594203,0,4,1,0,0,0,0,0,0,1,0,0,200.0
23,14664.0,0.0,2,6000,10.99,1,0.40916530278232405,0,4,1,0,0,0,1,0,0,0,0,0,2255.0
24,87000.0,8.0,3,25000,14.84,0,0.28735632183908044,0,3,0,0,0,1,0,0,1,0,0,0,25000.0
24,75000.0,0.0,4,25000,14.7,1,0.3333333333333333,1,3,0,0,0,1,0,0,0,0,0,1,200.0
23,76000.0,7.0,3,25000,16.02,1,0.32894736842105265,0,4,0,0,0,1,1,0,0,0,0,0,200.0
23,66215.0,1.0,3,25000,15.37,1,0.37755795514611495,1,2,0,0,0,1,0,0,0,1,0,0,200.0
25,90000.0,9.0,1,25000,10.99,0,0.2777777777777778,0,4,0,0,0,1,0,0,0,1,0,0,25000.0
21,15000.0,0.0,0,6200,7.9,1,0.41333333333333333,0,2,0,0,1,0,0,0,1,0,0,0,2307.0
26,138000.0,2.0,1,25000,10.99,0,0.18115942028985507,0,4,0,0,1,0,0,0,0,0,1,0,25000.0
24,138000.0,8.0,1,21000,11.48,0,0.15217391304347827,0,3,0,0,1,0,0,1,0,0,0,0,21000.0
25,138000.0,9.0,2,20000,14.26,0,0.14492753623188406,1,4,0,0,1,0,0,0,0,1,0,0,20000.0
26,138000.0,0.0,0,10000,8.0,0,0.07246376811594203,0,4,0,0,1,0,0,0,1,0,0,0,10000.0
25,138000.0,3.0,1,9950,11.26,0,0.07210144927536231,0,2,1,0,0,0,0,0,0,0,0,1,9950.0
23,15000.0,7.0,1,4475,10.99,1,0.29833333333333334,0,4,0,0,1,0,0,0,0,1,0,0,2307.0
23,78000.0,2.0,3,25000,16.32,1,0.32051282051282054,1,3,0,0,0,1,0,0,0,0,0,1,200.0
25,66300.0,3.0,4,25000,17.93,1,0.3770739064856712,1,4,0,0,0,1,0,0,0,1,0,0,200.0
23,90000.0,0.0,1,25000,11.36,0,0.2777777777777778,0,3,0,0,0,1,1,0,0,0,0,0,25000.0
24,79000.0,9.0,3,25000,14.96,1,0.31645569620253167,1,4,0,0,0,1,1,0,0,0,0,0,200.0
24,91800.0,4.0,2,25000,13.43,0,0.27233115468409586,1,3,0,0,0,1,0,0,0,0,1,0,25000.0
25,92000.0,6.0,1,25000,12.69,0,0.2717391304347826,0,3,0,0,0,1,0,0,1,0,0,0,25000.0
24,92000.0,1.0,2,25000,12.73,0,0.2717391304347826,1,4,0,0,0,1,0,0,0,0,0,1,25000.0
23,93600.0,3.0,3,25000,15.21,0,0.2670940170940171,0,4,0,0,0,1,0,0,0,0,0,1,25000.0
23,15000.0,1.0,2,1750,12.68,0,0.11666666666666667,1,3,1,0,0,0,0,0,0,1,0,0,1750.0
23,70550.0,3.0,5,25000,19.04,1,0.3543586109142452,1,4,0,0,0,1,0,0,0,1,0,0,200.0
25,83800.0,2.0,3,25000,15.95,1,0.29832935560859186,1,3,0,0,0,1,1,0,0,0,0,0,200.0
26,138000.0,3.0,0,2600,8.9,0,0.01884057971014493,0,4,1,0,0,0,0,0,0,0,0,1,2600.0
25,138000.0,10.0,0,8000,7.9,0,0.057971014492753624,0,2,1,0,0,0,0,0,1,0,0,0,8000.0
22,138000.0,6.0,1,18000,10.99,0,0.13043478260869565,0,2,1,0,0,0,0,1,0,0,0,0,18000.0
23,138000.0,8.0,1,21000,11.99,0,0.15217391304347827,0,3,1,0,0,0,0,0,0,0,1,0,21000.0
23,15000.0,4.0,2,4000,13.98,1,0.26666666666666666,0,4,0,0,1,0,1,0,0,0,0,0,2307.0
23,15000.0,4.0,1,4600,10.99,1,0.30666666666666664,0,2,0,0,1,0,0,0,0,0,0,1,2307.0
22,88000.0,6.0,3,25000,15.58,1,0.2840909090909091,1,2,0,0,0,1,1,0,0,0,0,0,200.0
25,74800.0,2.0,1,25000,10.99,1,0.3342245989304813,0,2,0,0,0,1,0,0,0,1,0,0,22765.0
25,88000.0,0.0,3,25000,14.96,1,0.2840909090909091,0,4,0,0,0,1,0,0,0,0,0,1,200.0
25,15000.0,2.0,3,1750,15.31,0,0.11666666666666667,1,4,0,0,1,0,0,0,1,0,0,0,1750.0
26,88000.0,2.0,3,25000,15.65,1,0.2840909090909091,0,3,0,0,0,1,0,0,0,0,0,1,200.0
25,100000.0,1.0,1,25000,9.33,0,0.25,0,4,0,0,0,1,0,0,0,0,0,1,25000.0
23,15000.0,0.0,2,3600,13.47,1,0.24,0,4,1,0,0,0,0,0,0,0,1,0,2307.0
24,102400.0,8.0,1,25000,10.36,0,0.244140625,0,3,0,0,0,1,0,0,0,0,1,0,25000.0
24,92000.0,1.0,4,25000,16.77,1,0.2717391304347826,1,4,0,0,0,1,0,0,1,0,0,0,200.0
23,93000.0,0.0,3,25000,14.59,1,0.26881720430107525,1,2,0,0,0,1,1,0,0,0,0,0,200.0
22,138000.0,6.0,2,3500,11.91,0,0.025362318840579712,1,2,0,0,0,1,0,0,0,0,0,1,3500.0
23,138000.0,3.0,0,7200,8.38,0,0.05217391304347826,0,3,1,0,0,0,0,1,0,0,0,0,7200.0
25,138000.0,9.0,1,9000,10.59,0,0.06521739130434782,0,3,0,0,0,1,0,0,0,0,0,1,9000.0
25,138000.0,2.0,2,8800,14.27,0,0.06376811594202898,0,3,1,0,0,0,1,0,0,0,0,0,8800.0
26,138000.0,8.0,1,12000,12.53,0,0.08695652173913043,0,4,0,0,0,1,1,0,0,0,0,0,12000.0
25,138000.0,5.0,4,25000,16.0,1,0.18115942028985507,1,3,1,0,0,0,1,0,0,0,0,0,200.0
26,138000.0,10.0,1,10000,11.71,0,0.07246376811594203,0,4,1,0,0,0,0,0,0,0,0,1,10000.0
21,15000.0,0.0,2,3175,11.54,1,0.21166666666666667,1,3,0,0,1,0,0,0,1,0,0,0,2307.0
25,96000.0,2.0,4,25000,15.68,1,0.2604166666666667,1,4,0,0,0,1,0,0,1,0,0,0,200.0
21,15120.0,0.0,1,1500,10.59,0,0.0992063492063492,0,2,1,0,0,0,0,1,0,0,0,0,1500.0
24,97908.0,8.0,3,25000,12.61,1,0.25534174939739346,1,2,0,0,0,1,0,0,1,0,0,0,22845.0
26,110000.0,3.0,2,25000,10.99,0,0.22727272727272727,1,2,0,0,0,1,0,0,0,0,1,0,25000.0
23,15204.0,7.0,0,2800,8.49,1,0.1841620626151013,0,3,1,0,0,0,0,0,0,0,1,0,2339.0
25,138000.0,0.0,3,30000,17.27,1,0.21739130434782608,1,4,0,0,0,1,0,0,0,0,1,0,200.0
24,138000.0,6.0,0,18000,8.9,0,0.13043478260869565,0,4,0,0,0,1,1,0,0,0,0,0,18000.0
25,138000.0,3.0,1,10000,11.11,0,0.07246376811594203,0,4,1,0,0,0,0,0,0,1,0,0,10000.0
24,138000.0,0.0,3,25000,14.59,1,0.18115942028985507,1,2,0,0,0,1,0,0,1,0,0,0,200.0
26,138000.0,0.0,1,13000,12.42,0,0.09420289855072464,0,3,0,0,0,1,0,0,0,0,0,1,13000.0
24,83300.0,0.0,3,25000,10.99,1,0.30012004801920766,0,2,0,0,0,1,0,0,0,1,0,0,200.0
24,110000.0,7.0,3,25000,15.7,0,0.22727272727272727,1,2,0,0,0,1,0,0,1,0,0,0,25000.0
22,15360.0,7.0,1,2500,12.53,1,0.16276041666666666,0,3,0,0,1,0,0,0,1,0,0,0,2363.0
25,134300.0,3.0,3,5000,16.49,1,0.03723008190618019,0,2,0,0,0,1,0,0,0,1,0,0,200.0
25,138000.0,2.0,0,20000,7.49,0,0.14492753623188406,0,2,1,0,0,0,0,1,0,0,0,0,20000.0
22,100580.0,6.0,3,25000,14.96,1,0.24855836150328098,1,2,0,0,0,1,1,0,0,0,0,0,200.0
25,113000.0,7.0,2,25000,12.73,0,0.22123893805309736,1,4,0,0,0,1,0,0,0,1,0,0,25000.0
24,120000.0,8.0,1,25000,10.65,0,0.20833333333333334,0,4,0,0,0,1,0,1,0,0,0,0,25000.0
25,120000.0,6.0,1,25000,10.74,0,0.20833333333333334,0,2,0,0,0,1,0,0,0,1,0,0,25000.0
23,120000.0,7.0,1,25000,9.99,0,0.20833333333333334,0,2,0,0,0,1,0,1,0,0,0,0,25000.0
24,91800.0,5.0,3,25000,15.33,1,0.27233115468409586,1,2,0,0,0,1,0,0,0,1,0,0,200.0
21,15600.0,5.0,0,1000,7.29,0,0.0641025641025641,0,4,0,0,1,0,0,0,0,0,0,1,1000.0
26,108000.0,2.0,3,25000,15.05,1,0.23148148148148148,0,3,0,0,0,1,0,0,0,0,1,0,200.0
26,129996.0,6.0,1,25000,10.75,0,0.19231360964952768,0,3,0,0,0,1,0,0,0,0,1,0,25000.0
23,130000.0,4.0,3,25000,16.02,0,0.19230769230769232,1,2,0,0,0,1,0,1,0,0,0,0,25000.0
23,130000.0,7.0,1,25000,11.49,0,0.19230769230769232,0,4,0,0,0,1,0,0,0,0,0,1,25000.0
25,138000.0,4.0,1,20000,12.53,0,0.14492753623188406,0,4,0,0,1,0,0,1,0,0,0,0,20000.0
26,138000.0,0.0,2,12000,13.57,0,0.08695652173913043,1,2,1,0,0,0,0,0,0,0,0,1,12000.0
22,138000.0,1.0,1,14000,11.14,0,0.10144927536231885,0,3,0,0,0,1,0,0,0,0,1,0,14000.0
26,138000.0,10.0,2,24250,12.87,0,0.17572463768115942,1,3,0,0,0,1,0,0,0,1,0,0,24250.0
23,138000.0,3.0,1,20000,11.58,0,0.14492753623188406,0,3,0,0,0,1,0,1,0,0,0,0,20000.0
24,138000.0,5.0,1,1800,11.12,0,0.013043478260869565,0,3,0,0,0,1,0,0,1,0,0,0,1800.0
25,138000.0,2.0,1,35000,10.65,0,0.2536231884057971,0,2,1,0,0,0,0,0,0,0,1,0,35000.0
24,133300.0,6.0,1,25000,10.37,0,0.18754688672168043,0,2,0,0,0,1,1,0,0,0,0,0,25000.0
24,15600.0,5.0,0,3300,6.39,1,0.21153846153846154,0,4,0,0,1,0,0,0,1,0,0,0,2399.0
24,134000.0,8.0,3,25000,16.07,0,0.1865671641791045,1,3,0,0,0,1,0,0,0,0,1,0,25000.0
25,134000.0,7.0,1,25000,10.62,0,0.1865671641791045,0,2,0,0,0,1,0,0,0,1,0,0,25000.0
25,15600.0,0.0,5,3200,18.09,1,0.20512820512820512,0,2,0,0,1,0,0,0,0,0,0,1,599.0
25,135000.0,5.0,1,25000,11.36,0,0.18518518518518517,0,4,0,0,0,1,0,1,0,0,0,0,25000.0
26,135660.0,10.0,1,25000,12.53,0,0.1842842400117942,0,4,0,0,0,1,1,0,0,0,0,0,25000.0
25,138000.0,0.0,1,25000,9.99,0,0.18115942028985507,0,4,0,0,0,1,0,1,0,0,0,0,25000.0
23,138000.0,4.0,1,25000,10.36,0,0.18115942028985507,0,3,0,0,0,1,0,1,0,0,0,0,25000.0
23,138000.0,3.0,0,9600,5.99,0,0.06956521739130435,0,3,1,0,0,0,0,1,0,0,0,0,9600.0
22,138000.0,5.0,3,24000,15.62,1,0.17391304347826086,1,2,1,0,0,0,1,0,0,0,0,0,200.0
24,138000.0,5.0,1,20000,10.37,0,0.14492753623188406,0,4,1,0,0,0,0,0,0,0,1,0,20000.0
25,138000.0,0.0,5,25000,19.74,0,0.18115942028985507,0,4,1,0,0,0,0,0,1,0,0,0,25000.0
21,138000.0,5.0,0,20000,6.91,0,0.14492753623188406,0,4,1,0,0,0,0,1,0,0,0,0,20000.0
23,16000.0,7.0,0,6000,7.9,1,0.375,0,2,0,0,1,0,0,0,0,1,0,0,2461.0
23,16000.0,3.0,2,2275,13.06,0,0.1421875,1,4,1,0,0,0,1,0,0,0,0,0,2275.0
23,16000.0,7.0,0,2000,6.39,0,0.125,0,3,0,0,1,0,0,0,0,0,1,0,2000.0
23,138000.0,1.0,4,25000,14.93,1,0.18115942028985507,0,3,0,0,0,1,1,0,0,0,0,0,200.0
23,16000.0,1.0,2,5600,12.84,1,0.35,0,4,1,0,0,0,0,0,0,1,0,0,2461.0
24,16020.0,3.0,4,3625,17.14,1,0.2262796504369538,1,2,0,0,1,0,0,0,0,0,0,1,1961.0
22,16094.0,2.0,0,5500,7.14,1,0.3417422641978377,0,3,1,0,0,0,0,0,0,0,0,1,2475.0
25,138000.0,2.0,0,25000,8.9,0,0.18115942028985507,0,2,0,0,0,1,0,0,0,0,1,0,25000.0
22,16200.0,6.0,1,2000,12.42,0,0.12345679012345678,0,3,0,0,1,0,0,0,0,0,1,0,2000.0
24,138000.0,7.0,2,25000,12.68,0,0.18115942028985507,1,2,0,0,0,1,0,0,1,0,0,0,25000.0
25,138000.0,9.0,2,25000,11.03,0,0.18115942028985507,0,2,0,0,0,1,0,0,0,0,1,0,25000.0
26,138000.0,10.0,0,30000,7.9,0,0.21739130434782608,0,4,0,0,0,1,0,0,0,0,0,1,30000.0
22,138000.0,0.0,1,35000,10.65,0,0.2536231884057971,0,4,1,0,0,0,0,0,0,1,0,0,35000.0
25,138000.0,5.0,1,25000,11.86,0,0.18115942028985507,0,4,0,0,0,1,0,0,0,0,0,1,25000.0
25,16400.0,1.0,0,5000,8.94,1,0.3048780487804878,0,4,0,0,1,0,0,0,0,0,1,0,2523.0
23,16500.0,6.0,1,4375,9.63,1,0.26515151515151514,0,4,0,0,1,0,0,0,0,0,0,1,2538.0
25,49500.0,6.0,2,24750,14.22,1,0.5,0,3,0,0,0,1,0,0,0,0,1,0,15065.0
23,60000.0,4.0,1,24750,9.33,1,0.4125,0,3,0,0,0,1,1,0,0,0,0,0,18260.0
24,84200.0,8.0,2,24500,13.85,0,0.29097387173396677,0,4,0,0,0,1,0,0,0,1,0,0,24500.0
22,16800.0,5.0,1,2000,10.65,0,0.11904761904761904,0,2,1,0,0,0,0,1,0,0,0,0,2000.0
24,92000.0,8.0,1,24500,11.46,0,0.266304347826087,0,4,0,0,0,1,0,0,0,1,0,0,24500.0
23,138000.0,5.0,0,35000,7.66,0,0.2536231884057971,0,2,1,0,0,0,0,0,0,0,1,0,35000.0
24,138000.0,9.0,4,12000,16.77,0,0.08695652173913043,0,4,1,0,0,0,0,0,0,0,0,1,12000.0
25,138000.0,1.0,1,12000,9.63,0,0.08695652173913043,0,4,1,0,0,0,0,0,0,0,1,0,12000.0
26,138000.0,6.0,2,25000,12.23,0,0.18115942028985507,1,4,0,0,0,1,0,0,0,0,1,0,25000.0
25,125800.0,0.0,3,10000,14.09,1,0.0794912559618442,0,4,1,0,0,0,0,0,0,1,0,0,200.0
25,54000.0,2.0,2,24250,13.98,1,0.44907407407407407,0,4,0,0,0,1,0,0,0,0,1,0,16434.0
23,62500.0,1.0,1,24250,10.62,1,0.388,0,4,0,0,0,1,0,1,0,0,0,0,19021.0
24,16800.0,4.0,0,3900,10.99,1,0.23214285714285715,0,3,1,0,0,0,1,0,0,0,0,0,2584.0
25,68400.0,9.0,4,24250,17.56,1,0.35453216374269003,0,4,0,0,0,1,0,0,0,0,1,0,20817.0
26,56045.0,1.0,3,24250,14.96,1,0.43268801855651706,0,2,0,0,0,1,0,0,0,1,0,0,200.0
22,74000.0,7.0,3,24250,15.65,1,0.3277027027027027,1,2,0,0,0,1,1,0,0,0,0,0,200.0
24,65453.0,9.0,3,24250,15.7,1,0.37049485890639083,0,2,0,0,0,1,0,0,0,1,0,0,200.0
24,89908.0,1.0,1,24250,12.53,0,0.269720158384126,0,3,0,0,0,1,0,0,0,0,0,1,24250.0
26,78000.0,0.0,4,24250,17.56,1,0.3108974358974359,1,3,0,0,0,1,0,0,1,0,0,0,200.0
23,100000.0,0.0,2,24250,12.87,0,0.2425,1,2,0,0,0,1,0,0,0,0,1,0,24250.0
23,103000.0,6.0,3,24250,15.7,0,0.2354368932038835,0,2,0,0,0,1,0,0,0,0,1,0,24250.0
25,138000.0,2.0,0,9000,10.99,0,0.06521739130434782,0,3,1,0,0,0,0,1,0,0,0,0,9000.0
25,138000.0,5.0,1,15000,11.14,0,0.10869565217391304,0,4,0,0,1,0,0,0,0,0,0,1,15000.0
24,138000.0,3.0,3,20000,16.0,0,0.14492753623188406,0,3,1,0,0,0,0,0,0,0,0,1,20000.0
23,138000.0,2.0,3,25000,15.65,0,0.18115942028985507,1,2,1,0,0,0,0,1,0,0,0,0,25000.0
26,138000.0,0.0,2,13750,10.99,0,0.09963768115942029,0,4,1,0,0,0,1,0,0,0,0,0,13750.0
21,138000.0,3.0,3,15250,15.31,0,0.1105072463768116,1,4,1,0,0,0,0,0,0,0,0,1,15250.0
25,138000.0,3.0,2,20000,13.47,0,0.14492753623188406,1,2,1,0,0,0,0,0,0,0,0,1,20000.0
22,16800.0,0.0,2,4750,13.85,1,0.28273809523809523,1,2,1,0,0,0,0,0,1,0,0,0,345.0
25,111996.0,9.0,3,24250,10.99,0,0.21652559019964998,0,3,0,0,0,1,0,0,0,0,1,0,24250.0
21,16800.0,0.0,1,6000,10.39,1,0.35714285714285715,0,4,1,0,0,0,0,0,0,0,0,1,2584.0
25,115200.0,0.0,1,24250,11.36,0,0.2105034722222222,0,2,0,0,0,1,0,0,1,0,0,0,24250.0
23,138000.0,0.0,1,24250,11.83,0,0.17572463768115942,0,3,0,0,0,1,0,1,0,0,0,0,24250.0
23,138000.0,3.0,1,24250,12.53,0,0.17572463768115942,0,3,0,0,0,1,0,1,0,0,0,0,24250.0
22,108000.0,1.0,3,24150,14.96,1,0.22361111111111112,1,3,0,0,0,1,0,0,1,0,0,0,200.0
22,43000.0,7.0,2,24000,13.85,1,0.5581395348837209,1,3,0,0,0,1,1,0,0,0,0,0,13086.0
23,47004.0,1.0,1,24000,11.58,1,0.5105948429920858,0,4,0,0,0,1,0,0,0,0,0,1,14305.0
24,48000.0,4.0,3,24000,16.29,1,0.5,1,2,0,0,0,1,0,0,0,0,0,1,14608.0
26,48000.0,4.0,0,24000,10.99,1,0.5,0,3,0,0,0,1,0,0,0,1,0,0,14608.0
21,44964.0,2.0,3,24000,16.29,1,0.5337603416066187,1,2,0,0,0,1,0,1,0,0,0,0,200.0
25,52000.0,4.0,1,24000,10.74,1,0.46153846153846156,0,2,0,0,0,1,0,0,0,0,1,0,15826.0
22,17352.0,4.0,2,2250,15.27,0,0.12966804979253113,1,3,1,0,0,0,0,1,0,0,0,0,2250.0
24,47000.0,3.0,5,24000,17.8,1,0.5106382978723404,0,2,0,0,0,1,0,0,0,0,1,0,14304.0
22,17400.0,6.0,1,1000,11.36,0,0.05747126436781609,0,2,1,0,0,0,0,0,0,0,0,1,1000.0
22,49000.0,2.0,4,24000,17.56,1,0.4897959183673469,0,4,0,0,0,1,0,0,0,1,0,0,200.0
26,60000.0,0.0,0,24000,7.9,1,0.4,0,4,0,0,0,1,0,0,0,0,1,0,18260.0
25,60000.0,3.0,1,24000,10.99,1,0.4,0,4,0,0,0,1,0,0,0,0,1,0,18260.0
22,60000.0,0.0,0,24000,7.29,1,0.4,0,3,0,0,0,1,0,0,0,0,1,0,18461.0
21,60000.0,5.0,1,24000,10.75,1,0.4,0,2,0,0,0,1,0,0,0,1,0,0,18260.0
26,62004.0,9.0,0,24000,7.9,1,0.38707180181923745,0,3,0,0,0,1,1,0,0,0,0,0,19078.0
22,62400.0,3.0,3,24000,14.84,1,0.38461538461538464,0,2,0,0,0,1,0,1,0,0,0,0,18991.0
26,65000.0,10.0,0,24000,10.99,1,0.36923076923076925,0,2,0,0,0,1,1,0,0,0,0,0,19999.0
22,17760.0,6.0,2,4975,10.99,1,0.2801238738738739,1,3,1,0,0,0,0,1,0,0,0,0,2732.0
23,59000.0,5.0,4,24000,19.69,1,0.4067796610169492,1,2,0,0,0,1,1,0,0,0,0,0,200.0
23,66000.0,6.0,0,24000,10.99,1,0.36363636363636365,0,4,0,0,0,1,0,0,0,0,0,1,20307.0
24,60000.0,0.0,3,24000,14.96,1,0.4,0,4,0,0,0,1,0,0,0,0,0,1,1199.0
25,66143.0,9.0,0,24000,6.99,1,0.36285018822853515,0,3,0,0,0,1,0,1,0,0,0,0,20351.0
22,62250.0,3.0,4,24000,16.45,1,0.3855421686746988,1,4,0,0,0,1,0,0,0,0,1,0,18945.0
24,70000.0,8.0,1,24000,10.99,1,0.34285714285714286,0,4,0,0,0,1,0,1,0,0,0,0,21304.0
23,74000.0,7.0,1,24000,10.99,1,0.32432432432432434,0,2,0,0,0,1,1,0,0,0,0,0,22521.0
22,18000.0,3.0,0,3000,7.9,1,0.16666666666666666,0,4,0,0,1,0,0,0,0,0,1,0,2769.0
22,75000.0,6.0,1,24000,12.69,1,0.32,0,4,0,0,0,1,0,1,0,0,0,0,22826.0
24,75000.0,9.0,1,24000,10.37,1,0.32,0,3,0,0,0,1,0,0,0,1,0,0,23076.0
24,75000.0,7.0,2,24000,10.99,1,0.32,0,3,0,0,0,1,0,0,1,0,0,0,23076.0
26,69000.0,0.0,5,24000,15.83,1,0.34782608695652173,0,3,0,0,0,1,1,0,0,0,0,0,200.0
23,78000.0,4.0,2,24000,13.92,1,0.3076923076923077,0,3,0,0,0,1,0,0,0,0,1,0,23739.0
22,18000.0,4.0,1,2000,11.49,0,0.1111111111111111,0,3,0,0,1,0,0,0,0,0,0,1,2000.0
24,80000.0,2.0,1,24000,10.25,0,0.3,0,2,0,0,0,1,0,0,0,1,0,0,24000.0
22,18000.0,1.0,0,3500,7.49,1,0.19444444444444445,0,4,0,0,1,0,0,0,1,0,0,0,2769.0
23,18000.0,3.0,0,4000,5.99,1,0.2222222222222222,0,2,0,0,1,0,0,1,0,0,0,0,2769.0
23,74700.0,6.0,3,24000,12.92,1,0.321285140562249,0,2,0,0,0,1,0,0,0,0,1,0,19056.0
26,88596.0,3.0,1,24000,11.58,0,0.27089259108763375,0,3,0,0,0,1,0,0,0,0,1,0,24000.0
25,95000.0,4.0,0,24000,8.9,0,0.25263157894736843,0,2,0,0,0,1,0,1,0,0,0,0,24000.0
22,83000.0,6.0,4,24000,19.69,1,0.2891566265060241,0,3,0,0,0,1,1,0,0,0,0,0,200.0
25,95000.0,9.0,0,24000,6.54,0,0.25263157894736843,0,4,0,0,0,1,0,0,0,0,0,1,24000.0
21,18000.0,3.0,3,4900,14.54,1,0.2722222222222222,1,4,0,0,1,0,0,0,1,0,0,0,370.0
21,18000.0,4.0,1,5000,11.11,1,0.2777777777777778,0,2,0,0,1,0,0,1,0,0,0,0,2769.0
26,100000.0,5.0,2,24000,12.73,0,0.24,0,4,0,0,0,1,0,0,0,0,1,0,24000.0
24,110000.0,7.0,3,24000,15.62,0,0.21818181818181817,0,4,0,0,0,1,0,0,0,0,0,1,24000.0
24,18000.0,0.0,0,6250,6.54,1,0.3472222222222222,0,4,0,0,1,0,0,0,1,0,0,0,2769.0
22,98000.0,7.0,5,24000,10.99,1,0.24489795918367346,1,2,0,0,0,1,1,0,0,0,0,0,200.0
26,103872.0,6.0,6,24000,20.03,1,0.23105360443622922,0,4,0,0,0,1,1,0,0,0,0,0,200.0
22,120000.0,4.0,1,24000,9.91,0,0.2,0,4,0,0,0,1,0,1,0,0,0,0,24000.0
24,120000.0,1.0,1,24000,12.69,0,0.2,0,4,0,0,0,1,0,0,0,0,0,1,24000.0
26,108000.0,9.0,6,24000,20.16,1,0.2222222222222222,0,3,0,0,0,1,0,1,0,0,0,0,200.0
24,124080.0,4.0,3,24000,16.49,0,0.19342359767891681,1,4,0,0,0,1,0,0,0,0,1,0,24000.0
23,18000.0,1.0,3,2500,15.95,1,0.1388888888888889,0,2,1,0,0,0,0,0,0,1,0,0,200.0
24,130000.0,7.0,1,24000,11.49,0,0.18461538461538463,0,3,0,0,0,1,1,0,0,0,0,0,24000.0
25,135000.0,8.0,1,24000,10.99,0,0.17777777777777778,0,2,0,0,0,1,0,0,0,0,1,0,24000.0
24,135000.0,4.0,2,24000,13.79,0,0.17777777777777778,0,2,0,0,0,1,0,0,1,0,0,0,24000.0
23,114750.0,2.0,6,24000,20.03,1,0.20915032679738563,1,3,0,0,0,1,0,0,0,1,0,0,200.0
23,138000.0,0.0,0,24000,7.49,0,0.17391304347826086,0,4,0,0,0,1,0,1,0,0,0,0,24000.0
23,138000.0,7.0,3,24000,16.0,1,0.17391304347826086,1,2,0,0,0,1,1,0,0,0,0,0,200.0
24,18000.0,6.0,0,13000,7.88,1,0.7222222222222222,0,3,0,0,1,0,0,0,0,0,1,0,2769.0
21,18000.0,0.0,1,6250,10.62,1,0.3472222222222222,0,4,0,0,1,0,0,0,0,0,0,1,2769.0
26,138000.0,7.0,1,24000,10.99,0,0.17391304347826086,0,4,0,0,0,1,1,0,0,0,0,0,24000.0
26,138000.0,1.0,5,24000,18.3,1,0.17391304347826086,0,2,0,0,0,1,0,1,0,0,0,0,200.0
